ticket_id,created_at,channel,category,subcategory,priority,customer_message,assigned_team,agent_id,first_response_min,resolution_min,resolution_status,csat_score,contacts_per_ticket,cost_usd,market
TKT-102027,2026-02-16 17:42:45,social,account,delete_account,high,Someone hacked my account and made purchases.,ai_chatbot,,6.4,12.4,resolved,,3,0.15,AU
TKT-104537,2026-02-16 17:44:18,chat,other,general_inquiry,medium,How do Groupon deals work exactly?,bpo_vendorB,VB-018,3.4,23.7,escalated,3,8,2.47,UK
TKT-109522,2026-02-16 17:59:02,social,order_status,delivery_delayed,medium,My order status has been 'processing' for a week now.,in_house,IH-002,39.4,,abandoned,1,6,4.32,US
TKT-109302,2026-02-16 17:59:08,social,order_status,wrong_item,medium,When will my voucher be activated? I purchased it yesterday.,in_house,IH-029,41.7,,pending,2,4,4.65,IT
TKT-106170,2026-02-16 18:01:37,chat,billing,promo_code_issue,high,I see an unauthorized charge on my credit card from Groupon.,bpo_vendorA,VA-041,7.8,,abandoned,1,5,2.69,US
TKT-103864,2026-02-16 18:03:44,email,refund,partial_refund,low,Merchant went out of business before I could use my voucher.,ai_chatbot,,0.7,5.6,escalated,2,4,0.12,IT
TKT-103923,2026-02-16 18:06:28,social,order_status,,urgent,Order is stuck in transit for over 10 days.,bpo_vendorA,VA-010,48.9,49.9,resolved,,5,2.78,ES
TKT-102953,2026-02-16 18:07:04,email,merchant_issue,redemption_problem,low,I booked an appointment but merchant says they're not participating anymore.,bpo_vendorB,VB-005,130.6,4112.9,resolved,3,4,37.41,DE
TKT-106237,2026-02-16 18:17:23,email,account,account_locked,urgent,"I can't reset my password, the email never arrives.",bpo_vendorA,VA-024,60.7,100.3,resolved,4,3,2.91,IT
TKT-108946,2026-02-16 18:18:42,email,merchant_issue,redemption_problem,low,Merchant says they never agreed to this deal on Groupon.,in_house,IH-019,39.0,44.5,resolved,,6,4.22,IT
TKT-109735,2026-02-16 18:19:25,email,billing,double_charge,low,My payment failed but the money was taken from my account.,ai_chatbot,,2.1,,abandoned,1,4,0.17,US
TKT-103248,2026-02-16 18:19:40,email,billing,subscription_cancel,medium,"I was charged twice for the same deal, please fix this.",bpo_vendorA,VA-048,73.3,74.3,resolved,4,4,4.26,US
TKT-100586,2026-02-16 18:25:44,chat,order_status,order_not_received,high,Tracking shows delivered but I never got it.,ai_chatbot,,0.5,5.3,resolved,3,2,0.09,DE
TKT-107128,2026-02-16 18:27:53,email,billing,double_charge,high,Can you update my payment method?,in_house,IH-017,25.7,48.2,resolved,4,4,4.67,ES
TKT-106392,2026-02-16 18:39:15,email,order_status,tracking_issue,medium,Package shows delivered to wrong address.,ai_chatbot,,1.8,16.0,resolved,3,1,0.18,US
TKT-106149,2026-02-16 18:43:01,chat,order_status,,low,Status says 'shipped' but carrier has no record of it.,ai_chatbot,,0.9,1.9,resolved,1,7,0.09,US
TKT-102766,2026-02-16 18:48:44,social,order_status,wrong_item,urgent,Order is stuck in transit for over 10 days,in_house,IH-033,13.3,14.3,resolved,,4,4.39,US
TKT-104911,2026-02-16 18:49:16,email,order_status,wrong_item,low,I need to change the delivery address for my order.,in_house,IH-002,32.0,76.4,resolved,5,3,6.88,US
TKT-105329,2026-02-16 18:52:08,chat,other,partnership,low,How do Groupon deals work exactly?,in_house,IH-032,1.0,14.9,escalated,3,7,2.86,US
TKT-107601,2026-02-16 18:54:27,phone,account,email_change,urgent,Can't log in with my social media account anymore.,in_house,IH-025,4.0,29.0,resolved,5,2,9.26,AU
TKT-101026,2026-02-16 18:55:44,phone,voucher_problem,,low,The voucher shows as redeemed but I never used it.,in_house,IH-030,6.0,,pending,4,3,8.64,US
TKT-106365,2026-02-16 18:58:23,phone,account,email_change,medium,Someone hacked my account and made purchases.,in_house,IH-006,4.9,16.8,resolved,4,4,6.16,DE
TKT-100777,2026-02-16 18:59:19,chat,account,delete_account,medium,Someone hacked my account and made purchases.,bpo_vendorB,VB-004,3.9,37.9,resolved,4,5,1.52,DE
TKT-101957,2026-02-16 18:59:42,chat,order_status,order_not_received,medium,Status says 'shipped' but carrier has no record of it.,in_house,IH-006,2.7,9.5,resolved,4,2,0.0,AU
TKT-105145,2026-02-16 19:02:43,chat,billing,subscription_cancel,medium,I cancelled within the window but was still charged.,ai_chatbot,,0.2,8.6,escalated,2,6,0.1,US
TKT-109375,2026-02-16 19:06:37,phone,voucher_problem,wrong_voucher,high,I need to change the date on my voucher booking.,in_house,IH-004,4.7,18.7,escalated,3,5,8.38,US
TKT-105384,2026-02-16 19:06:46,social,other,feedback,low,"I'm a journalist writing about daily deals, can I speak with PR?",ai_chatbot,,5.9,7.4,escalated,4,4,0.16,DE
TKT-104045,2026-02-16 19:12:29,email,other,feedback,medium,I have a suggestion for improving the app.,bpo_vendorB,VB-006,148.8,149.8,resolved,3,4,3.91,DE
TKT-106832,2026-02-16 19:18:07,phone,order_status,,low,Order is stuck in transit for over 10 days.,in_house,IH-004,13.8,27.3,resolved,3,3,8.78,US
TKT-100794,2026-02-16 19:21:31,chat,refund,refund_not_received,medium,Merchant went out of business before I could use my voucher.,bpo_vendorB,VB-010,12.5,26.9,resolved,3,4,1.41,US
TKT-109344,2026-02-16 19:22:12,chat,merchant_issue,merchant_no_show,medium,The merchant's phone number on the deal is disconnected.,bpo_vendorB,VB-012,7.6,970.7,resolved,3,8,6.74,FR
TKT-107097,2026-02-16 19:25:09,email,merchant_issue,service_quality,high,The merchant is asking for additional payment beyond the Groupon price.,in_house,IH-024,34.1,214.1,resolved,4,5,5.3,AU
TKT-104519,2026-02-16 19:30:28,phone,order_status,wrong_item,medium,My order status has been 'processing' for a week now.,bpo_vendorB,VB-013,7.0,26.2,resolved,4,5,3.75,ES
TKT-105132,2026-02-16 19:31:40,phone,merchant_issue,merchant_closed,urgent,The service quality was far below what was advertised.,bpo_vendorB,VB-022,10.9,,pending,3,8,2.85,US
TKT-101479,2026-02-16 19:32:21,phone,order_status,order_not_received,high,Package shows delivered to wrong address.,in_house,IH-029,3.3,17.1,resolved,4,2,6.54,US
TKT-105675,2026-02-16 19:38:21,email,voucher_problem,voucher_expired,low,The voucher shows as redeemed but I never used it. ...,ai_chatbot,,2.5,9.4,resolved,4,1,0.19,AU
TKT-103218,2026-02-16 19:38:22,chat,refund,full_refund,low,"I want to return this product, how do I get refunded?",ai_chatbot,,0.9,,pending,3,2,0.14,FR
TKT-108172,2026-02-16 19:39:12,email,account,,low,I have two accounts and need to merge them. URGENT!!!,bpo_vendorA,VA-011,167.3,168.3,resolved,,5,4.13,ES
TKT-105831,2026-02-16 19:41:21,chat,merchant_issue,merchant_no_show,medium,Merchant says they never agreed to this deal on Groupon.,bpo_vendorA,VA-042,4.2,35.4,resolved,,5,2.22,ES
TKT-100822,2026-02-16 19:45:20,email,order_status,order_not_received,low,Package shows delivered to wrong address.,in_house,IH-011,80.2,817.9,resolved,3,4,17.27,ES
TKT-108037,2026-02-16 19:47:16,email,refund,partial_refund,low,I never received my order and want a full refund please,ai_chatbot,,1.3,7.8,resolved,,2,0.15,AU
TKT-107997,2026-02-16 19:59:14,email,order_status,tracking_issue,medium,I need to change the delivery address for my order.,ai_chatbot,,1.5,12.2,resolved,,3,0.2,DE
TKT-109316,2026-02-16 19:59:52,social,merchant_issue,redemption_problem,urgent,The merchant is asking for additional payment beyond the Groupon price.,bpo_vendorB,VB-040,21.1,55.6,resolved,3,6,1.94,US
TKT-108377,2026-02-16 20:01:39,social,other,general_inquiry,medium,How do Groupon deals work exactly?,ai_chatbot,,5.2,,abandoned,1,3,0.17,UK
TKT-103441,2026-02-16 20:11:46,social,billing,subscription_cancel,urgent,My bank flagged a Groupon charge as suspicious.,bpo_vendorB,VB-013,39.5,59.7,resolved,4,6,1.99,AU
TKT-109566,2026-02-16 20:12:47,chat,other,,medium,Just wanted to say I had a great experience with my last deal!,ai_chatbot,,0.7,3.9,escalated,4,4,0.14,UK
TKT-102897,2026-02-16 20:13:45,email,order_status,,medium,When will my voucher be activated? I purchased it yesterday.,ai_chatbot,,,2.0,resolved,3,2,0.17,IT
TKT-101893,2026-02-16 20:17:09,email,refund,,high,I never received my order and want a full refund please.,in_house,IH-017,17.4,25.0,escalated,5,5,3.86,FR
TKT-107407,2026-02-16 20:20:35,email,account,email_change,medium,Someone hacked my account and made purchases.,bpo_vendorB,VB-007,167.3,,pending,3,5,2.84,IT
TKT-106483,2026-02-16 20:21:22,chat,merchant_issue,merchant_closed,medium,The merchant's phone number on the deal is disconnected.,bpo_vendorB,VB-007,6.0,25.1,resolved,3,5,2.29,FR
TKT-105872,2026-02-16 20:22:22,email,other,,high,Just wanted to say I had a great experience with my last deal!,bpo_vendorA,VA-017,,,abandoned,1,2,3.28,ES
TKT-105857,2026-02-16 20:25:39,email,voucher_problem,,high,the voucher code isn't working when i try to redeem it.,in_house,IH-033,34.8,86.9,resolved,,3,6.11,IT
TKT-104820,2026-02-16 20:26:58,email,order_status,order_not_received,low,"I received the wrong item, this isn't what I ordered.",bpo_vendorA,VA-001,66.7,89.4,resolved,3,7,2.54,DE
TKT-107917,2026-02-16 20:32:40,email,merchant_issue,,low,Merchant says they never agreed to this deal on Groupon.,in_house,IH-007,68.3,102.6,resolved,4,5,5.27,IT
TKT-103992,2026-02-16 20:42:45,chat,refund,refund_policy_question,low,"The experience was terrible, nothing like advertised. Refund please!",ai_chatbot,,0.4,,abandoned,3,4,0.11,ES
TKT-105305,2026-02-16 20:45:03,email,account,delete_account,medium,I want to delete my account and all my data.,bpo_vendorA,VA-048,103.6,104.6,escalated,,7,3.09,US
TKT-106512,2026-02-16 20:46:26,phone,merchant_issue,service_quality,high,Merchant added extra charges not mentioned in the deal. URGENT!!!,in_house,IH-011,10.1,114.3,resolved,4,5,9.63,FR
TKT-100558,2026-02-16 20:47:07,social,refund,,high,I've been waiting 2 weeks for my refund and still nothing,in_house,IH-034,9.3,27.0,resolved,,3,4.62,DE
TKT-103971,2026-02-16 20:49:48,chat,billing,payment_failed,high,My bank flagged a Groupon charge as suspicious. please help,bpo_vendorB,VB-040,58.5,59.5,resolved,4,5,2.26,ES
TKT-101146,2026-02-16 20:50:23,email,billing,double_charge,medium,I cancelled within the window but was still charged.,ai_chatbot,,1.0,6.5,resolved,,5,0.11,UK
TKT-101657,2026-02-16 20:53:01,email,refund,refund_policy_question,medium,Requesting refund - merchant refused to honor the deal.,in_house,IH-013,84.7,276.4,resolved,4,4,7.38,AU
TKT-109724,2026-02-16 20:58:12,social,merchant_issue,redemption_problem,medium,I booked an appointment but merchant says they're not participating anymore,in_house,IH-006,50.7,203.3,resolved,4,5,5.4,US
TKT-108370,2026-02-16 21:02:44,email,refund,refund_policy_question,high,"I need a refund for my purchase, the deal was not what was described.",in_house,IH-032,74.0,75.0,escalated,,6,6.31,IT
TKT-104648,2026-02-16 21:05:58,phone,refund,full_refund,high,"I need a refund for my purchase, the deal was not what was described.",bpo_vendorA,VA-037,120.6,121.6,resolved,4,4,6.24,US
TKT-100540,2026-02-16 21:05:59,phone,voucher_problem,wrong_voucher,medium,"My voucher expired before I could use it, can you extend it?",bpo_vendorB,VB-011,6.5,24.3,resolved,5,3,2.56,US
TKT-107712,2026-02-16 21:06:15,chat,order_status,wrong_item,high,Where is my order? It's been 5 days and no update.,bpo_vendorA,VA-034,2.8,29.0,resolved,,4,2.46,DE
TKT-104684,2026-02-16 21:10:28,email,billing,subscription_cancel,medium,Getting charged for Groupon+ but never signed up for it.,bpo_vendorB,VB-004,76.5,,pending,5,6,2.61,US
TKT-108408,2026-02-16 21:20:44,social,refund,refund_not_received,medium,I never received my order and want a full refund please.,bpo_vendorA,VA-048,29.9,44.3,escalated,2,7,2.58,US
TKT-103798,2026-02-16 21:24:37,chat,account,,low,My account got locked after too many login attempts,in_house,IH-021,4.3,10.2,resolved,4,4,4.11,FR
TKT-107393,2026-02-16 21:28:00,phone,other,,low,is groupon still operating? i heard rumors you were shutting down.,in_house,IH-031,12.9,30.4,resolved,5,3,6.35,FR
TKT-105177,2026-02-16 21:29:11,email,order_status,order_not_received,medium,"I received the wrong item, this isn't what I ordered.",in_house,IH-022,23.2,,pending,,3,4.3,AU
TKT-103231,2026-02-16 21:30:32,email,merchant_issue,,medium,The merchant's phone number on the deal is disconnected.,bpo_vendorB,VB-003,365.1,366.1,resolved,,7,4.2,IT
TKT-109192,2026-02-16 21:36:03,phone,account,password_reset,low,Someone hacked my account and made purchases.,in_house,IH-032,18.0,19.0,resolved,5,2,8.39,FR
TKT-107734,2026-02-16 21:44:40,phone,order_status,,high,Status says 'shipped' but carrier has no record of it.,in_house,IH-003,7.8,16.2,escalated,4,6,7.67,IT
TKT-102299,2026-02-16 21:47:47,phone,merchant_issue,merchant_no_show,urgent,merchant location was permanently closed when i arrived.,in_house,IH-014,3.2,43.4,resolved,5,6,7.25,ES
TKT-101225,2026-02-16 21:50:48,phone,order_status,,medium,Tracking shows delivered but I never got it.,bpo_vendorB,VB-019,22.4,43.6,escalated,2,8,3.96,US
TKT-101086,2026-02-16 21:52:31,chat,billing,promo_code_issue,low,I cancelled within the window but was still charged.,bpo_vendorA,VA-025,7.8,24.6,resolved,3,5,2.2,US
TKT-107355,2026-02-16 21:55:01,email,order_status,order_not_received,medium,Order is stuck in transit for over 10 days.,ai_chatbot,,0.9,5.6,resolved,2,4,0.16,AU
TKT-109377,2026-02-16 22:00:36,email,order_status,tracking_issue,low,Where is my order? It's been 5 days and no update.,in_house,IH-028,80.4,102.7,resolved,4,6,5.74,US
TKT-105028,2026-02-16 22:01:39,phone,refund,partial_refund,high,I've been waiting 2 weeks for my refund and still nothing.,in_house,IH-022,4.4,,abandoned,3,4,6.65,IT
TKT-100228,2026-02-16 22:02:18,email,refund,full_refund,medium,I've been waiting 2 weeks for my refund and still nothing.,bpo_vendorB,VB-006,102.3,,pending,4,5,2.51,UK
TKT-105739,2026-02-16 22:06:47,phone,order_status,,urgent,When will my voucher be activated? I purchased it yesterday.,bpo_vendorB,VB-003,6.3,22.4,escalated,2,4,3.52,US
TKT-109271,2026-02-16 22:09:36,chat,billing,payment_failed,low,Can you update my payment method?,ai_chatbot,,0.9,,abandoned,1,3,0.1,US
TKT-100684,2026-02-16 22:09:46,email,refund,partial_refund,high,Can I get a partial refund? The service was only half of what was promised.,ai_chatbot,,11.4,12.4,escalated,3,2,0.14,ES
TKT-106666,2026-02-16 22:11:00,phone,merchant_issue,merchant_closed,low,Merchant provided a completely different service than described.,bpo_vendorA,VA-040,24.5,70.3,resolved,3,6,5.98,US
TKT-102789,2026-02-16 22:12:21,email,merchant_issue,redemption_problem,medium,Waited 2 hours at the merchant with my Groupon and was turned away.,bpo_vendorB,VB-039,60.9,,pending,3,7,1.9,FR
TKT-102484,2026-02-16 22:13:09,chat,order_status,tracking_issue,medium,Package shows delivered to wrong address. please help,ai_chatbot,,0.4,2.8,escalated,2,2,0.09,IT
TKT-101672,2026-02-16 22:15:14,email,merchant_issue,merchant_no_show,medium,Merchant location was permanently closed when I arrived.,bpo_vendorA,VA-028,100.1,261.0,resolved,,3,4.98,DE
TKT-101797,2026-02-16 22:18:31,chat,refund,,urgent,"The experience was terrible, nothing like advertised. Refund please!",ai_chatbot,,0.2,6.6,resolved,3,3,0.1,FR
TKT-106740,2026-02-16 22:22:35,chat,order_status,order_not_received,medium,Order is stuck in transit for over 10 days.,bpo_vendorB,VB-012,6.8,8.6,resolved,5,2,2.05,US
TKT-104623,2026-02-16 22:29:13,email,merchant_issue,service_quality,high,The merchant is asking for additional payment beyond the Groupon price.,ai_chatbot,,8.5,9.7,escalated,,4,0.19,DE
TKT-107798,2026-02-16 22:29:59,email,order_status,,low,tracking shows delivered but i never got it. this is ridiculous,bpo_vendorA,VA-009,139.1,,pending,,5,3.55,US
TKT-103787,2026-02-16 22:37:03,phone,refund,full_refund,low,I never received my order and want a full refund please.,bpo_vendorA,VA-034,13.2,,pending,,5,3.48,US
TKT-104476,2026-02-16 22:44:23,phone,refund,partial_refund,high,"I need a refund for my purchase, the deal was not what was described.",bpo_vendorA,VA-002,4.3,30.6,resolved,3,5,5.57,US
TKT-101896,2026-02-16 22:46:46,chat,voucher_problem,,high,I received the wrong voucher for my purchase.,bpo_vendorB,VB-031,5.1,,abandoned,3,4,1.34,US
TKT-106061,2026-02-16 22:56:11,social,order_status,order_not_received,medium,Status says 'shipped' but carrier has no record of it.,in_house,IH-028,19.2,29.0,resolved,4,2,4.89,DE
TKT-105654,2026-02-16 22:57:54,phone,other,,medium,Is Groupon still operating? I heard rumors you were shutting down.,bpo_vendorB,VB-013,22.7,38.2,resolved,,6,3.26,US
TKT-100365,2026-02-16 22:58:26,social,merchant_issue,merchant_closed,medium,Merchant provided a completely different service than described. please help,ai_chatbot,,1.5,10.2,resolved,3,1,0.18,United Kingdom
TKT-107880,2026-02-16 23:03:53,email,order_status,order_not_received,high,Status says 'shipped' but carrier has no record of it.,ai_chatbot,,1.2,5.1,resolved,3,2,0.15,DE
TKT-105874,2026-02-16 23:05:16,chat,order_status,,high,tracking shows delivered but i never got it.,in_house,IH-001,8.8,26.6,resolved,3,4,3.45,FR
TKT-101931,2026-02-16 23:08:00,phone,order_status,delivery_delayed,urgent,Tracking shows delivered but I never got it URGENT!!!,bpo_vendorB,VB-034,6.5,26.7,resolved,3,5,3.79,US
TKT-109938,2026-02-16 23:11:52,chat,account,email_change,high,I forgot which email I used to create my account.,ai_chatbot,,0.5,4.0,escalated,,2,0.16,FR
TKT-105154,2026-02-16 23:13:23,chat,refund,refund_policy_question,high,I never received my order and want a full refund please.,in_house,IH-021,1.1,18.8,resolved,4,1,4.96,ES
TKT-106283,2026-02-16 23:14:38,chat,order_status,tracking_issue,medium,when will my voucher be activated? i purchased it yesterday.,ai_chatbot,,0.7,7.2,resolved,4,4,0.12,ES
TKT-106721,2026-02-16 23:15:17,chat,other,general_inquiry,low,How do I become a merchant on Groupon?,ai_chatbot,,0.5,,abandoned,,1,0.13,UK
TKT-102183,2026-02-16 23:19:09,chat,merchant_issue,merchant_closed,medium,Merchant says they never agreed to this deal on Groupon.,in_house,IH-016,2.3,29.0,resolved,5,6,3.65,UK
TKT-101182,2026-02-16 23:22:12,email,merchant_issue,redemption_problem,medium,Merchant says they never agreed to this deal on Groupon.,bpo_vendorB,VB-021,,211.1,resolved,,6,2.67,US
